uuid,timestamp_utc,endpoint_name,request_url,http_status,model_field,response_json_path,headers_path,sha256,elapsed_ms,notes
TEMPORAL_20251114T063001Z_8215,20251114T063012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T063001Z_8215.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T063001Z_8215_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T063001Z_8215_body.json,088767a4c81b2114ef0a5854c3e9b7d665e037bdcd17107e1582b9b110a676de,00-fb44f229c8df7693184101f3f7c77e52-bb1d94fb000ae1b4-01,"window=01"
TEMPORAL_20251114T070001Z_25783,20251114T070012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T070001Z_25783.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T070001Z_25783_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T070001Z_25783_body.json,fbf7914577ecb36b0ce42f9a7e62771a62ccc45fe84b11fd37d5811aaa17da2b,00-95266c2120475c17fbab71e365efa409-ccf09873000c570f-01,"window=02"
TEMPORAL_20251114T133147Z_10564,20251114T134950Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T133147Z_10564.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T133147Z_10564_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T133147Z_10564_body.json,,,"window=08"
TEMPORAL_20251114T160001Z_31574,20251114T160013Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T160001Z_31574.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T160001Z_31574_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T160001Z_31574_body.json,1e8c16b53fcb4f0f6e4abe05327543278df42516edc2aa432aad6066f4e4b8a4,00-f5ff05b6512f551b98e7abc5ecda9931-1904a23b00025063-01,"window=11"
TEMPORAL_20251114T200000Z_22622,20251114T200009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T200000Z_22622.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T200000Z_22622_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T200000Z_22622_body.json,c3c1c368732f828e8de972155619ea7a2e1d1142c0f1ee13fc600d2e005fc142,00-fc9b76f15df878cb0f1519751301aee0-471792ff000d398f-01,"window=15"
TEMPORAL_20251114T203000Z_8290,20251114T203104Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T203000Z_8290.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T203000Z_8290_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T203000Z_8290_body.json,7dfcf1dfb80cfaab9b2a82accba9d005d1527649b9d631d65908dd389ab31b0f,00-9ee348dddb542fabf6548e87f461794c-b37a18e4000e6ef7-01,"window=15"
TEMPORAL_20251114T210007Z_2922,20251114T210015Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T210007Z_2922.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T210007Z_2922_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T210007Z_2922_body.json,39bc88871fb23f45e69d10d40e7bc606371988a75d90b92d36d1bf3efb29c789,00-10a7779016e3914107654be4042d339d-4c6c9ca0000f7230-01,"window=16"
TEMPORAL_20251115T000000Z_9319,20251115T000014Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T000000Z_9319.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T000000Z_9319_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T000000Z_9319_body.json,a41b0b72d9309b5a09ec5e7608151821a3cfd6a523bb7fec5014cc0210a368ff,00-7a4e50be6e8d292d7f6035e21faca424-84756d8a0003ff68-01,"window=19"
TEMPORAL_20251115T003000Z_9209,20251115T003014Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T003000Z_9209.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T003000Z_9209_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T003000Z_9209_body.json,7e13e81e16fe65bfeea80bb78c6fef4489217f8b7c9cfe8270fa0462d0df2d66,00-456eea1491c584b5a29454742680fb10-c6c738e2000530aa-01,"window=19"
TEMPORAL_20251115T060001Z_15593,20251115T060011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T060001Z_15593.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T060001Z_15593_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T060001Z_15593_body.json,15d5cb8b9caf44ecd6a843bfa16f366ca427edd62296261904f2bfcabc56923d,00-f66629ff97852d526e72621cc7e6919c-9245a94a0003650d-01,"window=01"
TEMPORAL_20251115T063000Z_25840,20251115T063048Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T063000Z_25840.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T063000Z_25840_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T063000Z_25840_body.json,6c90cecacdc9386e60cc124af4569d0bae63f516505e4b1c8c74c67720c96ab0,00-d43ed7542d0c55593b6b2f62a769b77d-4af574fd0004ad80-01,"window=01"
TEMPORAL_20251115T073657Z_13273,20251115T073749Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T073657Z_13273.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T073657Z_13273_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T073657Z_13273_body.json,cd201c7a317f07adc7c307eaf005178ea15878fc6bdf694e7b6cb73469c721eb,00-aee3111f58e1e426231ea5a74ea36d25-c43b13cf0007c63b-01,"window=02"
TEMPORAL_20251115T080000Z_32693,20251115T080009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T080000Z_32693.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T080000Z_32693_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T080000Z_32693_body.json,b29ed3471572c0e9f4488b3869f813c697cfde52a83080a2247117b4f4425d5d,00-8b6587048c799c3c0bd07144295d4802-dda879450008d816-01,"window=03"
TEMPORAL_20251115T083000Z_29542,20251115T083009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T083000Z_29542.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T083000Z_29542_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T083000Z_29542_body.json,2da3b4218fd933bfc722a026a1cbf3cd01a9c666cf4b2c3978d5b0096e65126d,00-85e109de0f43ad2cddd41de090c39813-6abc89940009a4ce-01,"window=03"
TEMPORAL_20251115T090000Z_10201,20251115T090009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T090000Z_10201.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T090000Z_10201_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T090000Z_10201_body.json,22b95e763d372bb3c1a64e73d25f0740d6439692de486b92a9d2a9e8ae52ba7b,00-0655d98f250e8093f32e910f5ce0b983-4535438e000106c9-01,"window=04"
TEMPORAL_20251115T160001Z_25655,20251115T160011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T160001Z_25655.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T160001Z_25655_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T160001Z_25655_body.json,d60fc32872e5b01c4acb11edab7a7eddff044693b6ab1f663c8c4f459db4f819,00-29121bfc34bf3519659ee62cee4ec9ad-bc5da681000c601d-01,"window=11"
TEMPORAL_20251115T163000Z_15277,20251115T163010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T163000Z_15277.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T163000Z_15277_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T163000Z_15277_body.json,9241ef4d7f1c5dbbab1bf940f2df59c23efbcaf96efeba69a46787475dff688a,00-79b62c9c9a3a8a645d6608e6e604288c-88477c1d00100d90-01,"window=11"
TEMPORAL_20251115T170000Z_4418,20251115T170013Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T170000Z_4418.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T170000Z_4418_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T170000Z_4418_body.json,9be02a5ce037be179559f8df12b8c07ce38726e11bed3d93f79b6ac1e98951bd,00-0fd776be48cbb40ac4b1ec4635240c7a-9f9144d400136310-01,"window=12"
TEMPORAL_20251115T173001Z_5126,20251115T173009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T173001Z_5126.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T173001Z_5126_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T173001Z_5126_body.json,6871f70baf6dc27625a1ec87c4adeb347e0b93ed1afbc2eb5aa9481439491dfe,00-3d33b7413be7aebdb9387cecfd453e55-e20fee9c00173420-01,"window=12"
TEMPORAL_20251115T213000Z_11790,20251115T213038Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T213000Z_11790.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T213000Z_11790_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251115T213000Z_11790_body.json,e353ab1a84ea85a7209aae80d314b6f566e2be106d2cf5bbd1ff987766960a83,00-b38181d62c64d9d32d7a0a88696c99e9-7e6cfd95000f49c3-01,"window=16"
TEMPORAL_20251116T000006Z_31158,20251116T003429Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T000006Z_31158.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T000006Z_31158_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T000006Z_31158_body.json,,,"window=19"
TEMPORAL_20251116T033110Z_22459,20251116T033130Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T033110Z_22459.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T033110Z_22459_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T033110Z_22459_body.json,98c9da874a57f9b68e7f347cc906b52b8803d073c154fd93ce2e58c3890f8907,00-a17263ef6b8c91b56e6f0aea62a457bc-d731ef370031bd23-01,"window=22"
TEMPORAL_20251116T040000Z_16704,20251116T040049Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T040000Z_16704.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T040000Z_16704_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T040000Z_16704_body.json,75bf9a636323549a7e644871ba1cf1040f38ac5bfcf2f7c95586e95e302a070c,00-61fe0438b9d49b6e7ad65ac72704c9e7-45f126950033da77-01,"window=23"
TEMPORAL_20251116T210833Z_11138,20251116T220930Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T210833Z_11138.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T210833Z_11138_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251116T210833Z_11138_body.json,,,"window=17"
TEMPORAL_20251117T130202Z_12472,20251117T132442Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T130202Z_12472.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T130202Z_12472_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T130202Z_12472_body.json,,,"window=08"
TEMPORAL_20251117T160000Z_1705,20251117T160008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T160000Z_1705.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T160000Z_1705_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T160000Z_1705_body.json,e461121f2b8b45b58d8f1196dcfb97678372a2887c48413b9480ca8d3fb300a1,00-a79cf3adc110d8d493c1a0f2f40a8342-83e2d25200e4162d-01,"window=11"
TEMPORAL_20251117T163000Z_13246,20251117T163010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T163000Z_13246.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T163000Z_13246_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T163000Z_13246_body.json,54db1fb8ce97c3e719d14b0c10e5966f1b73dfa747d6d9dd055b7ed8ae9d20d7,00-1a4b75d5c8d99bf5484da36122cf669a-a7610c4c00e79106-01,"window=11"
TEMPORAL_20251117T170000Z_13275,20251117T170010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T170000Z_13275.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T170000Z_13275_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T170000Z_13275_body.json,b58d61883de26ad5f3bb2da901b6ec8bd45c9fe86f6491d2c52f38c76fd5c63b,00-f994bb4e07cdf551660b986be0ab00a9-07f66ae200eac70c-01,"window=12"
TEMPORAL_20251117T180000Z_31363,20251117T180009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T180000Z_31363.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T180000Z_31363_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T180000Z_31363_body.json,2bcf379a5ec71e5e464aab12c6b6f9b35eb9acdca8f345880dd78b961c0febc9,00-7729f74186b9a5d4c84744440064a643-11f6ba3000f1cb71-01,"window=13"
TEMPORAL_20251117T183000Z_19249,20251117T183010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T183000Z_19249.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T183000Z_19249_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T183000Z_19249_body.json,0896a0fe6227d74378961745cf7af5e5572725b07d8f53022848f67b01c1f034,00-7c9304952962b2d39e7d34e352bbdc80-cc64e2bf00f72ed6-01,"window=13"
TEMPORAL_20251117T190000Z_8003,20251117T190010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T190000Z_8003.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T190000Z_8003_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T190000Z_8003_body.json,58f2211a3a7e30274dc8ca87390b057ef4bb69cb7ceb54133f80c2fe695c73c3,00-fe5f177ccae168d99dba1007fb51d6a5-d1aadfc800f929c8-01,"window=14"
TEMPORAL_20251117T230011Z_18421,20251117T232551Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T230011Z_18421.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T230011Z_18421_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251117T230011Z_18421_body.json,,,"window=18"
TEMPORAL_20251118T013535Z_1349,20251118T013545Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T013535Z_1349.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T013535Z_1349_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T013535Z_1349_body.json,3833ef6af66a85998562f8e729002e161483050ee433f1ec70766e0dc5ae0658,00-7346d9f62a470a828ee700c82a9eb81b-45c34181001ff14a-01,"window=20"
TEMPORAL_20251118T040026Z_14557,20251118T040034Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T040026Z_14557.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T040026Z_14557_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T040026Z_14557_body.json,04836fce60f33774a0696270fee5f0f207e5967963018a791e48c1fa5de427d5,00-28c7a0cef9829b6d2dad33b758c9b4fd-b5ed24140030d116-01,"window=23"
TEMPORAL_20251118T043000Z_11992,20251118T043010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T043000Z_11992.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T043000Z_11992_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T043000Z_11992_body.json,41ba0b45776343941fa693b3663597b2636ef2e3fbb66d96d0485f64dea2f1e7,00-57b9aa07fc0a307088652901d412539c-2d97840e0033df30-01,"window=23"
TEMPORAL_20251118T053058Z_32497,20251118T062114Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T053058Z_32497.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T053058Z_32497_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T053058Z_32497_body.json,,,"window=01"
TEMPORAL_20251118T160000Z_30207,20251118T160011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T160000Z_30207.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T160000Z_30207_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T160000Z_30207_body.json,e6cbc52b4947d748b8165aa07f9ee1f4d54f6bf88e7aeb4c311b0a3855f34467,00-d2cb3ddf75b955ad6cb2444d4a053955-3690fe5b000d23b9-01,"window=11"
TEMPORAL_20251118T163001Z_18385,20251118T163013Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T163001Z_18385.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T163001Z_18385_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T163001Z_18385_body.json,4db484ffca3a7a429a7a2c5ec56adc4f0d96a7b1e6831bf1c14972b654aed9ed,00-43560a2d579df589cd3cd336d54576eb-400f94c2001182e0-01,"window=11"
TEMPORAL_20251118T170000Z_3865,20251118T170039Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T170000Z_3865.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T170000Z_3865_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T170000Z_3865_body.json,7b90e62dcbd6cb07d262e3d24f00d86b7df4fa73a32aa2c8a7a4bf87a25c5cc7,00-e07adb0840f7ca6a629903e4f9669655-7573669b0015d577-01,"window=12"
TEMPORAL_20251118T173000Z_6791,20251118T173009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T173000Z_6791.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T173000Z_6791_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T173000Z_6791_body.json,e1d041ca8b916991ea413d84c823c2a6551bb3703e5258593a34315035340ea5,00-f6f971192088234d59dd640d99921e84-6f3e0511001a148e-01,"window=12"
TEMPORAL_20251118T180000Z_11548,20251118T180008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T180000Z_11548.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T180000Z_11548_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T180000Z_11548_body.json,6a45c9a8d32f3af6f19dad5eb62add415735af384948e08ed22167abefef7617,00-b1d6bc81815f149e23c8252fadd2ae7f-3eb9369400030e39-01,"window=13"
TEMPORAL_20251118T183000Z_1583,20251118T183023Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T183000Z_1583.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T183000Z_1583_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T183000Z_1583_body.json,6bb5875d2355df72d9ee4dd1b1176a680ed6f8262aeb4ef377d6d39ab9d8f556,00-b86f9f6b54c0ae51fd1d4757e44bd64a-71900cac0007168f-01,"window=13"
TEMPORAL_20251118T190000Z_10083,20251118T190011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T190000Z_10083.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T190000Z_10083_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T190000Z_10083_body.json,8534915047861015de4eae9f44a0fef7684f7f3b0c8bfe80cbed3da032ef1755,00-e08ea37363d08d84fb7cb7ac7a384fe3-6aef0032000af134-01,"window=14"
TEMPORAL_20251118T193000Z_21216,20251118T193039Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T193000Z_21216.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T193000Z_21216_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T193000Z_21216_body.json,ab7888b68308eab662249d78f8b362c1b0378b42ec179536ebfb436924e4aea8,00-be9a540a25cc2e0cfd4c4c0ff8ee7fcf-78019f32000f96bf-01,"window=14"
TEMPORAL_20251118T200001Z_13920,20251118T200033Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T200001Z_13920.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T200001Z_13920_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T200001Z_13920_body.json,79ddee7b5d94740cba02e012178606513ce4ef50cbde21754dc2389abdb07729,00-dbf15fffb82583049a677e42185d8e69-a179866000137b15-01,"window=15"
TEMPORAL_20251118T203000Z_20033,20251118T203008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T203000Z_20033.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T203000Z_20033_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T203000Z_20033_body.json,8969ee5e745d6cf20baf28fdeb5a9f18eeb08970df33e29140ed5522b14d8b90,00-b8dc5124010dbcb8c4b5e7fd3004fac1-f9787eb100173255-01,"window=15"
TEMPORAL_20251118T210000Z_12686,20251118T210009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T210000Z_12686.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T210000Z_12686_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T210000Z_12686_body.json,81a07404256fdb79e79f5952399edccd8e2edf5a13799ee9bfbe71f771978895,00-298bed927125a329f4194281e0542afa-d185ba82001afa63-01,"window=16"
TEMPORAL_20251118T213000Z_15232,20251118T213103Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T213000Z_15232.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T213000Z_15232_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251118T213000Z_15232_body.json,359040e59a0bedf8d7a85c81a91e4180e497bb7261ab9f521a8d003ebb5cf622,00-6d7e953a3fb167ecbde3d6c6929a84a7-24614643001ec6f1-01,"window=16"
